Ёлемент	N	WL	I	Source	Ion
W,	256779,	377.371,	40,	m,	1
W,	256780,	377.414,	1,	s,	2
W,	256781,	378.077,	120,	m,	1
W,	256782,	379.277,	20,	m,	1
W,	256783,	380.923,	34,	m,	1
W,	256784,	381.039,	22,	m,	1
W,	256785,	381.748,	160,	m,	1
W,	256786,	382.43899999999996,	11,	m,	1
W,	256787,	383.505,	120,	m,	1
W,	256788,	383.85,	32,	m,	1
W,	256789,	384.621,	80,	m,	1
W,	256790,	384.74899999999997,	28,	m,	1
W,	256791,	385.15700000000004,	3,	m,	2
W,	256792,	385.554,	16,	m,	1
W,	256793,	385.929,	16,	m,	1
W,	256794,	385.998,	1,	s,	2
W,	256795,	386.434,	20,	m,	1
W,	256796,	386.798,	200,	m,	1
W,	256797,	387.283,	28,	m,	1
W,	256798,	388.139,	80,	m,	1
W,	256799,	389.791,	15,	m,	1
W,	256800,	390.091,	1,	s,	2
W,	256801,	393.544,	1,	s,	2
W,	256802,	393.69899999999996,	13,	m,	1
W,	256803,	395.316,	18,	m,	1
W,	256804,	395.531,	22,	m,	1
W,	256805,	396.514,	18,	m,	1
W,	256806,	396.85900000000004,	14,	m,	1
W,	256807,	397.08000000000004,	17,	m,	1
W,	256808,	397.929,	14,	m,	1
W,	256809,	398.06399999999996,	14,	m,	1
W,	256810,	398.329,	28,	m,	1
W,	256811,	400.18899999999996,	1,	s,	2
W,	256812,	400.875,	950,	m,	1
W,	256813,	401.522,	60,	m,	1
W,	256814,	401.653,	19,	m,	1
W,	256815,	401.923,	24,	m,	1
W,	256816,	402.212,	14,	m,	1
W,	256817,	402.879,	20,	m,	1
W,	256818,	403.68600000000004,	20,	m,	1
W,	256819,	403.986,	15,	m,	1
W,	256820,	404.429,	15,	m,	1
W,	256821,	404.56,	100,	m,	1
W,	256822,	406.479,	20,	m,	1
W,	256823,	406.98,	16,	m,	1
W,	256824,	406.995,	80,	m,	1
W,	256825,	407.06100000000004,	38,	m,	1
W,	256826,	407.43600000000004,	550,	m,	1
W,	256827,	408.13,	1,	s,	2
W,	256828,	408.29699999999997,	16,	m,	1
W,	256829,	409.57,	11,	m,	1
W,	256830,	410.27,	110,	m,	1
W,	256831,	410.976,	16,	m,	1
W,	256832,	412.68,	17,	m,	1
W,	256833,	413.746,	60,	m,	1
W,	256834,	413.802,	17,	m,	1
W,	256835,	414.226,	12,	m,	1
W,	256836,	414.51599999999996,	15,	m,	1
W,	256837,	415.468,	18,	m,	1
W,	256838,	415.704,	1,	s,	1
W,	256839,	416.866,	10,	m,	1
W,	256840,	417.054,	18,	m,	1
W,	256841,	417.11899999999997,	50,	m,	1
W,	256842,	417.558,	1,	s,	2
W,	256843,	420.38199999999995,	10,	m,	1
W,	256844,	420.441,	18,	m,	1
W,	256845,	420.70500000000004,	24,	m,	1
W,	256846,	421.938,	28,	m,	1
W,	256847,	422.206,	12,	m,	1
W,	256848,	422.692,	6,	m,	1
W,	256849,	423.43500000000006,	16,	m,	1
W,	256850,	424.145,	32,	m,	1
W,	256851,	424.437,	60,	m,	1
W,	256852,	425.85299999999995,	6,	m,	1
W,	256853,	425.936,	32,	m,	1
W,	256854,	426.029,	22,	m,	1
W,	256855,	426.332,	22,	m,	1
W,	256856,	426.654,	6,	m,	1
W,	256857,	426.939,	150,	m,	1
W,	256858,	426.97799999999995,	12,	m,	1
W,	256859,	427.45500000000004,	24,	m,	1
W,	256860,	427.549,	18,	m,	1
W,	256861,	427.675,	18,	m,	1
W,	256862,	428.601,	12,	m,	1
W,	256863,	429.41,	12,	m,	1
W,	256864,	429.46099999999996,	450,	m,	1
W,	256865,	430.21099999999996,	240,	m,	1
W,	256866,	430.688,	18,	m,	1
W,	256867,	431.68100000000004,	6,	m,	1
W,	256868,	433.213,	12,	m,	1
W,	256869,	434.7,	11,	m,	1
W,	256870,	434.812,	6,	m,	1
W,	256871,	435.517,	17,	m,	1
W,	256872,	436.18199999999996,	11,	m,	1
W,	256873,	436.479,	17,	m,	1
W,	256874,	437.253,	17,	m,	1
W,	256875,	437.849,	22,	m,	1
W,	256876,	438.486,	20,	m,	1
W,	256877,	438.98400000000004,	6,	m,	1
W,	256878,	439.408,	9,	m,	1
W,	256879,	440.395,	11,	m,	1
W,	256880,	440.828,	22,	m,	1
W,	256881,	441.21999999999997,	14,	m,	1
W,	256882,	441.508,	5,	m,	1
W,	256883,	442.047,	10,	m,	1
W,	256884,	442.591,	5,	m,	1
W,	256885,	443.68999999999994,	18,	m,	1
W,	256886,	443.83000000000004,	5,	m,	1
W,	256887,	444.18100000000004,	8,	m,	1
W,	256888,	444.515,	10,	m,	1
W,	256889,	444.901,	10,	m,	1
W,	256890,	445.547,	4,	m,	1
W,	256891,	445.611,	4,	m,	1
W,	256892,	445.809,	5,	m,	1
W,	256893,	446.05,	15,	m,	1
W,	256894,	446.35,	8,	m,	1
W,	256895,	446.63500000000005,	15,	m,	1
W,	256896,	446.67299999999994,	15,	m,	1
W,	256897,	448.128,	5,	m,	1
W,	256898,	448.419,	70,	m,	1
W,	256899,	449.39700000000005,	8,	m,	1
W,	256900,	449.451,	9,	m,	1
W,	256901,	449.53100000000006,	5,	m,	1
W,	256902,	450.486,	18,	m,	1
W,	256903,	451.291,	14,	m,	1
W,	256904,	451.33000000000004,	10,	m,	1
W,	256905,	452.976,	4,	m,	1
W,	256906,	453.047,	4,	m,	1
W,	256907,	453.471,	7,	m,	1
W,	256908,	453.505,	9,	m,	1
W,	256909,	453.666,	7,	m,	1
W,	256910,	454.28900000000004,	4,	m,	1
W,	256911,	454.351,	17,	m,	1
W,	256912,	454.649,	17,	m,	1
W,	256913,	455.18500000000006,	16,	m,	1
W,	256914,	455.687,	4,	m,	1
W,	256915,	456.35900000000004,	8,	m,	1
W,	256916,	457.066,	15,	m,	1
W,	256917,	458.68500000000006,	7,	m,	1
W,	256918,	458.875,	19,	m,	1
W,	256919,	459.242,	8,	m,	1
W,	256920,	459.258,	6,	m,	1
W,	256921,	459.996,	15,	m,	1
W,	256922,	460.014,	3,	m,	1
W,	256923,	460.992,	15,	m,	1
W,	256924,	461.332,	18,	m,	1
W,	256925,	462.055,	3,	m,	1
W,	256926,	463.48100000000005,	6,	m,	1
W,	256927,	464.18,	3,	m,	1
W,	256928,	464.25600000000003,	10,	m,	1
W,	256929,	464.61499999999995,	3,	m,	1
W,	256930,	465.74399999999997,	13,	m,	1
W,	256931,	465.98699999999997,	65,	m,	1
W,	256932,	466.197,	3,	m,	1
W,	256933,	466.846,	4,	m,	1
W,	256934,	467.663,	5,	m,	1
W,	256935,	467.76899999999995,	6,	m,	1
W,	256936,	467.904,	3,	m,	1
W,	256937,	468.052,	65,	m,	1
W,	256938,	468.355,	4,	m,	1
W,	256939,	469.37299999999993,	10,	m,	1
W,	256940,	469.863,	3,	m,	1
W,	256941,	470.041,	5,	m,	1
W,	256942,	470.247,	3,	m,	1
W,	256943,	470.617,	2,	m,	1
W,	256944,	471.11899999999997,	2,	m,	1
W,	256945,	471.24899999999997,	4,	m,	1
W,	256946,	472.03999999999996,	2,	m,	1
W,	256947,	472.514,	5,	m,	1
W,	256948,	472.965,	8,	m,	1
W,	256949,	474.55699999999996,	2,	m,	1
W,	256950,	475.755,	14,	m,	1
W,	256951,	475.77799999999996,	2,	m,	1
W,	256952,	475.821,	2,	m,	1
W,	256953,	477.39099999999996,	3,	m,	1
W,	256954,	478.794,	2,	m,	1
W,	256955,	478.843,	2,	m,	1
W,	256956,	479.755,	2,	m,	1
W,	256957,	479.992,	8,	m,	1
W,	256958,	480.73699999999997,	5,	m,	1
W,	256959,	483.50200000000007,	2,	m,	1
W,	256960,	484.383,	80,	m,	1
W,	256961,	485.409,	4,	m,	1
W,	256962,	485.861,	2,	a,	1
W,	256963,	487.828,	2,	m,	1
W,	256964,	488.691,	38,	m,	1
W,	256965,	488.83900000000006,	1,	m,	1
W,	256966,	489.029,	1,	m,	1
W,	256967,	489.24399999999997,	3,	m,	1
W,	256968,	490.23199999999997,	3,	m,	1
W,	256969,	491.61800000000005,	3,	m,	1
W,	256970,	493.15600000000006,	4,	m,	1
W,	256971,	494.85900000000004,	2,	a,	1
W,	256972,	495.309,	3,	m,	1
W,	256973,	497.25699999999995,	1,	m,	1
W,	256974,	497.985,	5,	m,	1
W,	256975,	498.26000000000005,	20,	m,	1
W,	256976,	498.354,	3,	m,	1
W,	256977,	498.47200000000004,	2,	m,	1
W,	256978,	498.69399999999996,	6,	m,	1
W,	256979,	498.909,	2,	m,	1
W,	256980,	499.41,	1,	m,	1
W,	256981,	500.28000000000003,	1,	m,	1
W,	256982,	500.616,	30,	m,	1
W,	256983,	500.72299999999996,	2,	a,	1
W,	256984,	501.346,	2,	a,	1
W,	256985,	501.532,	20,	m,	1
W,	256986,	504.03599999999994,	5,	m,	1
W,	256987,	505.33000000000004,	75,	m,	1
W,	256988,	505.46099999999996,	19,	m,	1
W,	256989,	505.553,	2,	m,	1
W,	256990,	506.91499999999996,	19,	m,	1
W,	256991,	507.17299999999994,	11,	m,	1
W,	256992,	510.54799999999994,	3,	a,	1
W,	256993,	511.03599999999994,	3,	m,	1
W,	256994,	513.83999999999992,	3,	m,	1
W,	256995,	514.577,	4,	m,	1
W,	256996,	518.397,	3,	m,	1
W,	256997,	519.272,	4,	m,	1
W,	256998,	520.326,	4,	m,	1
W,	256999,	960.1,	1,	m,	1
Y,	257000,	98.921,	10,	s,	3
Y,	257001,	98.921,	10,	s,	3
Y,	257002,	99.637,	20,	s,	3
Y,	257003,	212.79899999999998,	20,	s,	3
Y,	257004,	219.12199999999999,	40,	s,	3
Y,	257005,	220.08,	10,	s,	3
Y,	257006,	220.62199999999999,	6,	s,	3
Y,	257007,	224.30599999999998,	25,	a,	2
Y,	257008,	228.45,	20,	s,	3
Y,	257009,	232.73000000000002,	4,	s,	3
Y,	257010,	234.08,	2,	a,	2
Y,	257011,	236.725,	21,	m,	3
Y,	257012,	239.814,	2,	a,	2
Y,	257013,	241.468,	24,	m,	3
Y,	257014,	242.219,	68,	m,	2
Y,	257015,	246.06199999999998,	6,	m,	2
Y,	257016,	281.364,	3,	m,	1
Y,	257017,	281.70300000000003,	44,	m,	3
Y,	257018,	282.256,	5,	m,	1
Y,	257019,	285.445,	8,	m,	2
Y,	257020,	285.632,	3,	m,	2
Y,	257021,	288.649,	11,	m,	1
Y,	257022,	290.148,	1,	a,	1
Y,	257023,	291.90500000000003,	18,	m,	1
Y,	257024,	294.59499999999997,	32,	m,	3
Y,	257025,	294.839,	44,	m,	1
Y,	257026,	296.496,	40,	m,	1
Y,	257027,	297.459,	55,	m,	1
Y,	257028,	298.069,	2,	a,	2
Y,	257029,	298.425,	85,	m,	1
Y,	257030,	299.526,	8,	m,	1
Y,	257031,	304.537,	22,	m,	1
Y,	257032,	305.522,	7,	m,	2
Y,	257033,	308.68600000000004,	7,	m,	2
Y,	257034,	311.20300000000003,	6,	m,	2
Y,	257035,	312.993,	10,	m,	2
Y,	257036,	317.305,	14,	m,	2
Y,	257037,	317.942,	28,	m,	2
Y,	257038,	319.562,	300,	m,	2
Y,	257039,	320.027,	280,	m,	2
Y,	257040,	320.332,	280,	m,	2
Y,	257041,	321.668,	500,	m,	2
Y,	257042,	324.228,	800,	m,	2
Y,	257043,	328.091,	40,	m,	2
Y,	257044,	331.853,	6,	a,	2
Y,	257045,	332.788,	600,	m,	2
Y,	257046,	336.2,	20,	m,	2
Y,	257047,	344.881,	26,	m,	2
Y,	257048,	346.787,	14,	m,	2
Y,	257049,	349.608,	220,	m,	2
Y,	257050,	354.901,	500,	m,	2
Y,	257051,	355.269,	70,	m,	1
Y,	257052,	355.87600000000003,	22,	m,	1
Y,	257053,	357.143,	24,	m,	1
Y,	257054,	357.605,	34,	m,	1
Y,	257055,	358.451,	420,	m,	2
Y,	257056,	358.775,	38,	m,	1
Y,	257057,	359.291,	360,	m,	1
Y,	257058,	360.073,	1300,	m,	2
Y,	257059,	360.192,	800,	m,	2
Y,	257060,	361.105,	1000,	m,	2
Y,	257061,	362.09499999999997,	550,	m,	1
Y,	257062,	362.871,	240,	m,	2
Y,	257063,	363.312,	1000,	m,	2
Y,	257064,	366.461,	350,	m,	2
Y,	257065,	366.849,	5,	m,	2
Y,	257066,	371.029,	1500,	m,	2
Y,	257067,	374.755,	140,	m,	2
Y,	257068,	377.433,	1200,	m,	2
Y,	257069,	377.656,	160,	m,	2
Y,	257070,	378.87,	850,	m,	2
Y,	257071,	381.834,	150,	m,	2
Y,	257072,	383.289,	460,	m,	2
Y,	257073,	387.829,	48,	m,	2
Y,	257074,	393.067,	24,	m,	2
Y,	257075,	395.036,	440,	m,	2
Y,	257076,	398.26,	360,	m,	2
Y,	257077,	403.983,	95,	m,	1
Y,	257078,	404.76300000000003,	240,	m,	1
Y,	257079,	407.73699999999997,	950,	m,	1
Y,	257080,	408.371,	200,	m,	1
Y,	257081,	410.238,	1000,	m,	1
Y,	257082,	412.492,	32,	m,	2
Y,	257083,	412.83000000000004,	900,	m,	1
Y,	257084,	414.284,	750,	m,	1
Y,	257085,	416.75100000000003,	240,	m,	1
Y,	257086,	417.413,	200,	m,	1
Y,	257087,	417.755,	800,	m,	2
Y,	257088,	420.46999999999997,	38,	m,	2
Y,	257089,	422.063,	28,	m,	1
Y,	257090,	423.573,	60,	m,	2
Y,	257091,	423.59399999999994,	220,	m,	1
Y,	257092,	425.12,	30,	m,	1
Y,	257093,	430.229,	36,	m,	1
Y,	257094,	430.963,	280,	m,	2
Y,	257095,	434.879,	44,	m,	1
Y,	257096,	435.87299999999993,	80,	m,	2
Y,	257097,	436.60299999999995,	12,	m,	1
Y,	257098,	437.49399999999997,	1200,	m,	2
Y,	257099,	439.80100000000004,	180,	m,	2
Y,	257100,	442.259,	90,	m,	2
Y,	257101,	448.747,	30,	m,	1
Y,	257102,	450.59499999999997,	50,	m,	1
Y,	257103,	452.724,	90,	m,	1
Y,	257104,	452.779,	44,	m,	1
Y,	257105,	464.37,	170,	m,	1
Y,	257106,	467.485,	170,	m,	1
Y,	257107,	468.233,	22,	m,	2
Y,	257108,	472.85299999999995,	14,	m,	1
Y,	257109,	476.09700000000004,	34,	m,	1
Y,	257110,	478.658,	13,	m,	2
Y,	257111,	482.331,	16,	m,	2
Y,	257112,	483.98699999999997,	65,	m,	1
Y,	257113,	484.56800000000004,	46,	m,	1
Y,	257114,	485.26899999999995,	34,	m,	1
Y,	257115,	485.48699999999997,	75,	m,	2
Y,	257116,	485.985,	28,	m,	1
Y,	257117,	488.36899999999997,	160,	m,	2
Y,	257118,	490.012,	95,	m,	2
Y,	257119,	498.21400000000006,	8,	m,	2
Y,	257120,	508.74300000000005,	75,	m,	2
Y,	257121,	512.321,	30,	m,	2
Y,	257122,	520.04099999999994,	65,	m,	2
Y,	257123,	520.572,	100,	m,	2
Y,	257124,	524.082,	12,	m,	1
Y,	257125,	540.278,	15,	m,	2
Y,	257126,	543.823,	13,	m,	1
Y,	257127,	546.647,	48,	m,	1
Y,	257128,	549.74,	16,	m,	2
Y,	257129,	550.347,	20,	m,	1
Y,	257130,	550.99,	17,	m,	2
Y,	257131,	552.163,	8,	m,	1
Y,	257132,	552.17,	8,	m,	2
Y,	257133,	552.754,	50,	m,	1
Y,	257134,	554.442,	8,	m,	1
Y,	257135,	557.742,	12,	m,	1
Y,	257136,	558.187,	42,	m,	1
Y,	257137,	960.1,	1,	m,	1
Yb,	257138,	187.39100000000002,	80,	s,	1
Yb,	257139,	199.882,	50,	s,	2
Yb,	257140,	209.84,	1,	e,	2
Yb,	257141,	210.272,	1,	e,	2
Yb,	257142,	211.66500000000002,	350,	m,	2
Yb,	257143,	212.67199999999997,	420,	m,	2
Yb,	257144,	213.83499999999998,	4,	e,	2
Yb,	257145,	213.998,	10,	e,	2
Yb,	257146,	214.477,	15,	e,	2
Yb,	257147,	215.416,	20,	e,	2
Yb,	257148,	216.26,	52,	m,	2
Yb,	257149,	216.38899999999998,	4,	e,	2
Yb,	257150,	218.56900000000002,	120,	m,	2
Yb,	257151,	222.445,	90,	m,	2
Yb,	257152,	224.01100000000002,	30,	s,	2
Yb,	257153,	224.429,	40,	s,	2
Yb,	257154,	225.70300000000003,	40,	s,	2
Yb,	257155,	226.227,	80,	s,	2
Yb,	257156,	226.56799999999998,	60,	s,	2
Yb,	257157,	228.29899999999998,	40,	s,	2
Yb,	257158,	228.39899999999997,	30,	s,	2
Yb,	257159,	230.533,	30,	s,	2
Yb,	257160,	230.92800000000003,	30,	s,	2
Yb,	257161,	231.448,	40,	s,	2
Yb,	257162,	233.79699999999997,	50,	s,	2
Yb,	257163,	236.54299999999998,	20,	e,	2
Yb,	257164,	246.45,	65,	m,	1
Yb,	257165,	249.042,	20,	e,	2
Yb,	257166,	251.205,	20,	m,	2
Yb,	257167,	251.68200000000002,	30,	s,	2
Yb,	257168,	253.86700000000002,	38,	m,	2
Yb,	257169,	255.529,	50,	s,	2
Yb,	257170,	256.761,	70,	s,	2
Yb,	257171,	257.95799999999997,	70,	s,	2
Yb,	257172,	259.723,	40,	s,	2
Yb,	257173,	259.916,	70,	s,	2
Yb,	257174,	262.113,	80,	s,	2
Yb,	257175,	262.707,	60,	s,	2
Yb,	257176,	263.809,	80,	s,	2
Yb,	257177,	264.049,	70,	s,	2
Yb,	257178,	264.254,	11,	m,	2
Yb,	257179,	264.36199999999997,	30,	s,	2
Yb,	257180,	265.17199999999997,	90,	s,	2
Yb,	257181,	265.223,	90,	s,	2
Yb,	257182,	265.37399999999997,	140,	m,	2
Yb,	257183,	265.998,	60,	s,	2
Yb,	257184,	266.49,	60,	s,	2
Yb,	257185,	266.502,	28,	m,	2
Yb,	257186,	266.611,	12,	m,	2
Yb,	257187,	266.698,	12,	m,	2
Yb,	257188,	267.198,	55,	m,	1
Yb,	257189,	267.265,	55,	m,	2
Yb,	257190,	267.739,	70,	s,	2
Yb,	257191,	269.101,	60,	s,	2
Yb,	257192,	271.232,	50,	s,	2
Yb,	257193,	274.866,	32,	m,	2
Yb,	257194,	274.991,	50,	s,	2
Yb,	257195,	275.048,	180,	m,	2
Yb,	257196,	275.59299999999996,	20,	s,	2
Yb,	257197,	275.67600000000004,	20,	s,	2
Yb,	257198,	276.549,	20,	s,	2
Yb,	257199,	277.62800000000004,	24,	m,	2
Yb,	257200,	278.82399999999996,	20,	s,	2
Yb,	257201,	279.559,	60,	s,	2
Yb,	257202,	280.332,	20,	s,	2
Yb,	257203,	280.34299999999996,	60,	s,	2
Yb,	257204,	280.722,	15,	s,	2
Yb,	257205,	280.852,	15,	s,	2
Yb,	257206,	281.691,	50,	s,	2
Yb,	257207,	281.875,	90,	s,	2
Yb,	257208,	283.098,	26,	m,	2
Yb,	257209,	284.296,	50,	s,	2
Yb,	257210,	284.717,	32,	m,	2
Yb,	257211,	285.11199999999997,	50,	m,	2
Yb,	257212,	285.981,	60,	m,	2
Yb,	257213,	286.707,	28,	m,	2
Yb,	257214,	287.35,	6,	m,	1
Yb,	257215,	287.586,	30,	s,	2
Yb,	257216,	289.139,	500,	m,	2
Yb,	257217,	289.831,	50,	s,	2
Yb,	257218,	290.631,	50,	s,	2
Yb,	257219,	291.42199999999997,	24,	m,	2
Yb,	257220,	291.935,	40,	m,	2
Yb,	257221,	292.897,	20,	s,	2
Yb,	257222,	293.435,	5,	m,	1
Yb,	257223,	294.59000000000003,	20,	m,	2
Yb,	257224,	294.67600000000004,	30,	s,	2
Yb,	257225,	296.475,	18,	m,	2
Yb,	257226,	297.056,	280,	m,	2
Yb,	257227,	298.398,	28,	m,	2
Yb,	257228,	299.481,	24,	m,	2
Yb,	257229,	299.8,	60,	s,	2
Yb,	257230,	300.261,	3,	m,	2
Yb,	257231,	300.576,	44,	m,	2
Yb,	257232,	300.93899999999996,	14,	m,	2
Yb,	257233,	301.062,	9,	m,	2
Yb,	257234,	301.756,	22,	m,	2
Yb,	257235,	302.66700000000003,	22,	m,	2
Yb,	257236,	302.954,	20,	e,	2
Yb,	257237,	303.111,	130,	m,	2
Yb,	257238,	304.265,	11,	m,	2
Yb,	257239,	306.504,	16,	m,	2
Yb,	257240,	308.90999999999997,	14,	m,	2
Yb,	257241,	309.25,	80,	s,	2
Yb,	257242,	309.387,	10,	m,	2
Yb,	257243,	310.071,	4,	m,	1
Yb,	257244,	310.776,	8,	m,	2
Yb,	257245,	310.789,	24,	m,	2
Yb,	257246,	311.534,	12,	m,	2
Yb,	257247,	311.78000000000003,	26,	m,	2
Yb,	257248,	312.606,	80,	s,	2
Yb,	257249,	313.67600000000004,	7,	m,	2
Yb,	257250,	313.858,	40,	s,	2
Yb,	257251,	314.09299999999996,	32,	m,	2
Yb,	257252,	314.173,	11,	m,	2
Yb,	257253,	314.506,	11,	m,	2
Yb,	257254,	314.554,	4,	m,	2
Yb,	257255,	315.144,	15,	s,	2
Yb,	257256,	315.387,	13,	m,	2
Yb,	257257,	316.231,	4,	m,	1
Yb,	257258,	316.38,	10,	m,	2
Yb,	257259,	316.521,	7,	m,	2
Yb,	257260,	316.90500000000003,	17,	m,	2
Yb,	257261,	318.092,	17,	m,	2
Yb,	257262,	319.135,	80,	s,	2
Yb,	257263,	319.288,	55,	m,	2
Yb,	257264,	319.865,	10,	m,	2
Yb,	257265,	320.116,	34,	m,	2
Yb,	257266,	321.71799999999996,	11,	m,	2
Yb,	257267,	321.832,	7,	m,	2
Yb,	257268,	322.589,	7,	m,	2
Yb,	257269,	322.857,	70,	s,	2
Yb,	257270,	323.96,	5,	m,	1
Yb,	257271,	325.41999999999996,	3,	e,	2
Yb,	257272,	325.90999999999997,	5,	e,	2
Yb,	257273,	326.151,	18,	m,	2
Yb,	257274,	327.58000000000004,	2,	e,	2
Yb,	257275,	328.937,	2600,	m,	2
Yb,	257276,	330.456,	4,	e,	2
Yb,	257277,	330.477,	4,	e,	2
Yb,	257278,	330.527,	18,	m,	1
Yb,	257279,	330.57399999999996,	20,	m,	2
Yb,	257280,	330.678,	4,	e,	2
Yb,	257281,	331.918,	5,	e,	2
Yb,	257282,	331.943,	11,	m,	1
Yb,	257283,	332.552,	40,	s,	2
Yb,	257284,	333.307,	7,	m,	2
Yb,	257285,	333.71799999999996,	34,	m,	2
Yb,	257286,	334.307,	4,	e,	2
Yb,	257287,	334.754,	7,	m,	2
Yb,	257288,	336.243,	14,	m,	2
Yb,	257289,	336.364,	7,	m,	2
Yb,	257290,	336.597,	8,	e,	2
Yb,	257291,	337.548,	34,	m,	2
Yb,	257292,	337.979,	7,	e,	2
Yb,	257293,	338.401,	50,	s,	2
Yb,	257294,	338.75100000000003,	20,	m,	1
Yb,	257295,	339.11,	7,	m,	2
Yb,	257296,	339.633,	4,	e,	2
Yb,	257297,	339.767,	13,	s,	2
Yb,	257298,	340.40999999999997,	5,	m,	2
Yb,	257299,	341.245,	7,	m,	1
Yb,	257300,	341.84000000000003,	20,	m,	1
Yb,	257301,	342.606,	50,	m,	1
Yb,	257302,	342.847,	11,	m,	2
Yb,	257303,	343.114,	34,	m,	1
Yb,	257304,	343.461,	6,	m,	2
Yb,	257305,	343.645,	7,	e,	2
Yb,	257306,	343.873,	11,	m,	2
Yb,	257307,	343.883,	14,	m,	2
Yb,	257308,	344.68899999999996,	5,	m,	2
Yb,	257309,	345.241,	12,	m,	1
Yb,	257310,	345.40700000000004,	70,	m,	2
Yb,	257311,	345.618,	10,	s,	2
Yb,	257312,	345.82800000000003,	26,	m,	2
Yb,	257313,	346.027,	50,	m,	1
Yb,	257314,	346.351,	15,	s,	2
Yb,	257315,	346.437,	340,	m,	1
Yb,	257316,	346.996,	15,	s,	2
Yb,	257317,	347.482,	4,	e,	2
Yb,	257318,	347.631,	70,	m,	2
Yb,	257319,	347.884,	70,	m,	2
Yb,	257320,	348.576,	12,	m,	2
Yb,	257321,	348.879,	7,	e,	2
Yb,	257322,	349.592,	14,	m,	2
Yb,	257323,	350.784,	12,	m,	2
Yb,	257324,	351.702,	7,	m,	1
Yb,	257325,	352.029,	32,	m,	2
Yb,	257326,	354.982,	14,	m,	2
Yb,	257327,	355.087,	35,	s,	3
Yb,	257328,	355.232,	10,	e,	2
Yb,	257329,	355.9,	5,	m,	1
Yb,	257330,	356.033,	28,	m,	2
Yb,	257331,	356.071,	24,	m,	2
Yb,	257332,	356.394,	7,	m,	2
Yb,	257333,	356.713,	5,	e,	2
Yb,	257334,	357.057,	12,	m,	2
Yb,	257335,	357.25,	7,	m,	2
Yb,	257336,	358.54699999999997,	50,	m,	2
Yb,	257337,	360.07399999999996,	3,	e,	2
Yb,	257338,	360.647,	13,	m,	2
Yb,	257339,	361.023,	5,	m,	2
Yb,	257340,	361.131,	7,	m,	2
Yb,	257341,	361.389,	20,	e,	2
Yb,	257342,	361.982,	20,	m,	2
Yb,	257343,	362.099,	4,	e,	2
Yb,	257344,	363.776,	24,	m,	2
Yb,	257345,	364.424,	4,	e,	2
Yb,	257346,	364.813,	7,	m,	1
Yb,	257347,	365.573,	9,	m,	1
Yb,	257348,	366.971,	24,	m,	2
Yb,	257349,	367.069,	5,	m,	2
Yb,	257350,	367.507,	14,	m,	2
Yb,	257351,	369.056,	5,	m,	2
Yb,	257352,	369.41999999999996,	3200,	m,	2
Yb,	257353,	370.057,	7,	m,	1
Yb,	257354,	370.866,	6,	e,	2
Yb,	257355,	371.033,	5,	m,	2
Yb,	257356,	372.23,	6,	e,	2
Yb,	257357,	372.421,	6,	m,	2
Yb,	257358,	373.46999999999997,	18,	m,	1
Yb,	257359,	374.969,	4,	e,	2
Yb,	257360,	376.255,	4,	e,	2
Yb,	257361,	377.01,	55,	m,	1
Yb,	257362,	377.34299999999996,	6,	e,	2
Yb,	257363,	377.432,	8,	m,	1
Yb,	257364,	378.254,	7,	e,	2
Yb,	257365,	379.174,	6,	m,	1
Yb,	257366,	380.755,	15,	e,	2
Yb,	257367,	383.992,	10,	m,	1
Yb,	257368,	386.34499999999997,	8,	e,	2
Yb,	257369,	387.28499999999997,	20,	m,	1
Yb,	257370,	390.086,	20,	m,	1
Yb,	257371,	390.482,	3,	m,	2
Yb,	257372,	391.12800000000004,	8,	m,	1
Yb,	257373,	393.825,	5,	e,	2
Yb,	257374,	393.853,	4,	e,	2
Yb,	257375,	398.557,	20,	s,	3
Yb,	257376,	398.99899999999997,	1900,	m,	1
Yb,	257377,	399.089,	55,	m,	1
Yb,	257378,	402.815,	10,	s,	2
Yb,	257379,	404.008,	10,	e,	2
Yb,	257380,	405.228,	4,	m,	1
Yb,	257381,	405.614,	20,	e,	2
Yb,	257382,	407.728,	5,	m,	2
Yb,	257383,	408.969,	26,	m,	1
Yb,	257384,	409.788,	6,	e,	2
Yb,	257385,	410.965,	4,	e,	2
Yb,	257386,	411.305,	4,	e,	2
Yb,	257387,	411.946,	15,	e,	2
Yb,	257388,	412.285,	5,	e,	2
Yb,	257389,	413.51099999999997,	4,	m,	2
Yb,	257390,	414.907,	28,	m,	1
Yb,	257391,	417.01099999999997,	20,	e,	1
Yb,	257392,	417.457,	7,	m,	1
Yb,	257393,	418.08299999999997,	20,	m,	2
Yb,	257394,	419.03000000000003,	20,	e,	2
Yb,	257395,	421.36400000000003,	30,	e,	2
Yb,	257396,	421.85600000000005,	9,	m,	2
Yb,	257397,	422.79499999999996,	7,	e,	2
Yb,	257398,	423.01800000000003,	4,	e,	2
Yb,	257399,	423.19899999999996,	7,	m,	1
Yb,	257400,	423.45500000000004,	8,	e,	2
Yb,	257401,	425.25100000000003,	30,	e,	2
Yb,	257402,	425.47799999999995,	8,	e,	2
Yb,	257403,	425.576,	20,	e,	2
Yb,	257404,	425.764,	20,	e,	2
Yb,	257405,	427.77299999999997,	4,	m,	1
Yb,	257406,	430.596,	7,	m,	1
Yb,	257407,	431.695,	4,	m,	2
