1350,	189.528,	102
1351,	189.533,	104
1352,	189.537,	121
1353,	189.542,	133
1354,	189.547,	97
1355,	189.551,	82
1356,	189.556,	18
1357,	189.560,	4
1358,	189.565,	68
1359,	189.570,	99
1360,	189.574,	40
1361,	189.579,	35
1362,	189.583,	57
1363,	189.588,	71
1364,	189.592,	64
1365,	189.597,	35
1366,	189.602,	86
1367,	189.606,	108
1368,	189.611,	-3
1369,	189.615,	16
1370,	189.620,	97
1371,	189.625,	101
1372,	189.629,	20
1373,	189.634,	31
1374,	189.638,	51
1375,	189.643,	6
1376,	189.648,	62
1377,	189.652,	57
1378,	189.657,	68
1379,	189.661,	90
1380,	189.666,	9
1381,	189.671,	53
1382,	189.675,	72
1383,	189.680,	80
1384,	189.684,	35
1385,	189.689,	44
1386,	189.694,	101
1387,	189.698,	109
1388,	189.703,	50
1389,	189.707,	31
1390,	189.712,	101
1391,	189.716,	108
1392,	189.721,	57
1393,	189.726,	124
1394,	189.730,	140
1395,	189.735,	111
1396,	189.739,	27
1397,	189.744,	32
1398,	189.749,	121
1399,	189.753,	101
1400,	189.758,	34
1401,	189.762,	100
1402,	189.767,	43
1403,	189.772,	46
1404,	189.776,	16
1405,	189.781,	7
1406,	189.785,	70
1407,	189.790,	93
1408,	189.795,	9
1409,	189.799,	36
1410,	189.804,	74
1411,	189.808,	91
1412,	189.813,	7
1413,	189.818,	67
1414,	189.822,	102
1415,	189.827,	75
1416,	189.831,	19
1417,	189.836,	45
1418,	189.841,	103
1419,	189.845,	53
1420,	189.850,	34
1421,	189.854,	25
1422,	189.859,	67
1423,	189.863,	89
1424,	189.868,	25
1425,	189.873,	46
1426,	189.877,	63
1427,	189.882,	97
1428,	189.886,	67
1429,	189.891,	25
1430,	189.896,	83
1431,	189.900,	52
1432,	189.905,	21
1433,	189.909,	4
1434,	189.914,	32
1435,	189.919,	16
1436,	189.923,	43
1437,	189.928,	35
1438,	189.932,	73
1439,	189.937,	98
1440,	189.942,	41
1441,	189.946,	19
1442,	189.951,	82
1443,	189.955,	96
1444,	189.960,	27
1445,	189.965,	37
1446,	189.969,	78
1447,	189.974,	117
1448,	189.978,	50
1449,	189.983,	33
1450,	189.987,	104
1451,	189.992,	83
1452,	189.997,	39
1453,	190.001,	6
1454,	190.006,	90
1455,	190.010,	72
1456,	190.015,	79
1457,	190.020,	42
1458,	190.024,	94
1459,	190.029,	37
1460,	190.033,	69
1461,	190.038,	-5
1462,	190.043,	80
1463,	190.047,	43
1464,	190.052,	36
1465,	190.056,	49
1466,	190.061,	45
1467,	190.066,	68
1468,	190.070,	48
1469,	190.075,	56
1470,	190.079,	69
1471,	190.084,	92
1472,	190.089,	114
1473,	190.093,	59
1474,	190.098,	79
1475,	190.102,	51
1476,	190.107,	22
1477,	190.111,	6
1478,	190.116,	56
1479,	190.121,	10
1480,	190.125,	19
1481,	190.130,	24
1482,	190.134,	7
1483,	190.139,	0
1484,	190.144,	8
1485,	190.148,	18
1486,	190.153,	35
1487,	190.157,	16
1488,	190.162,	15
1489,	190.167,	-1
1490,	190.171,	-1
1491,	190.176,	12
1492,	190.180,	37
1493,	190.185,	0
1494,	190.190,	3
1495,	190.194,	21
1496,	190.199,	-3
1497,	190.203,	7
1498,	190.208,	46
1499,	190.213,	67
1500,	190.217,	32
1501,	190.222,	9
1502,	190.226,	24
1503,	190.231,	60
1504,	190.235,	43
1505,	190.240,	17
1506,	190.245,	27
1507,	190.249,	43
1508,	190.254,	10
1509,	190.258,	32
1510,	190.263,	80
1511,	190.268,	24
1512,	190.272,	-4
1513,	190.277,	-5
1514,	190.281,	48
1515,	190.286,	30
1516,	190.291,	23
1517,	190.295,	14
1518,	190.300,	29
1519,	190.304,	21
1520,	190.309,	13
1521,	190.314,	-3
1522,	190.318,	8
1523,	190.323,	32
1524,	190.327,	31
1525,	190.332,	9
1526,	190.337,	32
1527,	190.341,	68
1528,	190.346,	42
1529,	190.350,	46
1530,	190.355,	89
1531,	190.360,	60
1532,	190.364,	70
1533,	190.369,	103
1534,	190.373,	208
1535,	190.378,	205
1536,	190.382,	25
1537,	190.387,	-5
1538,	190.392,	42
1539,	190.396,	47
1540,	190.401,	21
1541,	190.405,	5
1542,	190.410,	38
1543,	190.415,	26
1544,	190.419,	8
1545,	190.424,	-17
1546,	190.428,	52
1547,	190.433,	41
1548,	190.438,	-2
1549,	190.442,	61
1550,	190.447,	55
1551,	190.451,	95
1552,	190.456,	28
1553,	190.461,	32
1554,	190.465,	70
1555,	190.470,	78
1556,	190.474,	13
1557,	190.479,	3
1558,	190.484,	29
1559,	190.488,	55
1560,	190.493,	0
1561,	190.497,	80
1562,	190.502,	79
1563,	190.506,	90
1564,	190.511,	27
1565,	190.516,	3
1566,	190.520,	11
1567,	190.525,	34
1568,	190.529,	43
1569,	190.534,	8
1570,	190.539,	11
1571,	190.543,	22
1572,	190.548,	0
1573,	190.552,	2
1574,	190.557,	57
1575,	190.562,	53
1576,	190.566,	-4
1577,	190.571,	11
1578,	190.575,	85
1579,	190.580,	82
1580,	190.585,	73
1581,	190.589,	10
1582,	190.594,	36
1583,	190.598,	84
1584,	190.603,	29
1585,	190.608,	0
1586,	190.612,	61
1587,	190.617,	42
1588,	190.621,	22
1589,	190.626,	104
1590,	190.630,	45
1591,	190.635,	62
1592,	190.640,	67
1593,	190.644,	19
1594,	190.649,	78
1595,	190.653,	114
1596,	190.658,	83
1597,	190.663,	29
1598,	190.667,	101
1599,	190.672,	47
1600,	190.676,	-4
1601,	190.681,	11
1602,	190.686,	56
1603,	190.690,	12
1604,	190.695,	26
1605,	190.699,	55
1606,	190.704,	29
1607,	190.709,	51
1608,	190.713,	27
1609,	190.718,	30
1610,	190.722,	89
1611,	190.727,	97
1612,	190.732,	1
1613,	190.736,	-3
1614,	190.741,	100
1615,	190.745,	62
1616,	190.750,	7
1617,	190.754,	29
1618,	190.759,	118
1619,	190.764,	104
1620,	190.768,	76
1621,	190.773,	7
1622,	190.777,	69
1623,	190.782,	110
1624,	190.787,	13
1625,	190.791,	15
1626,	190.796,	104
1627,	190.800,	68
1628,	190.805,	0
1629,	190.810,	78
1630,	190.814,	89
1631,	190.819,	74
1632,	190.823,	4
1633,	190.828,	-2
1634,	190.833,	40
1635,	190.837,	46
1636,	190.842,	27
1637,	190.846,	2
1638,	190.851,	65
1639,	190.856,	3
1640,	190.860,	26
1641,	190.865,	3
1642,	190.869,	72
1643,	190.874,	89
1644,	190.879,	41
1645,	190.883,	45
1646,	190.888,	111
1647,	190.892,	89
1648,	190.897,	40
1649,	190.901,	13
1650,	190.906,	101
1651,	190.911,	55
1652,	190.915,	10
1653,	190.920,	38
1654,	190.924,	84
1655,	190.929,	111
1656,	190.934,	11
1657,	190.938,	15
1658,	190.943,	73
1659,	190.947,	89
1660,	190.952,	77
1661,	190.957,	71
1662,	190.961,	98
1663,	190.966,	93
1664,	190.970,	113
1665,	190.975,	22
1666,	190.980,	173
1667,	190.984,	217
1668,	190.989,	118
1669,	190.993,	53
1670,	190.998,	68
1671,	191.003,	94
1672,	191.007,	-1
1673,	191.012,	41
1674,	191.016,	50
1675,	191.021,	43
1676,	191.025,	3
1677,	191.030,	16
1678,	191.035,	35
1679,	191.039,	77
1680,	191.044,	13
1681,	191.048,	42
1682,	191.053,	96
1683,	191.058,	43
1684,	191.062,	77
1685,	191.067,	31
1686,	191.071,	94
1687,	191.076,	63
1688,	191.081,	52
1689,	191.085,	52
1690,	191.090,	116
1691,	191.094,	98
1692,	191.099,	36
1693,	191.104,	34
1694,	191.108,	81
1695,	191.113,	80
1696,	191.117,	10
1697,	191.122,	50
1698,	191.127,	102
1699,	191.131,	56
1700,	191.136,	38
1701,	191.140,	44
1702,	191.145,	121
1703,	191.149,	95
1704,	191.154,	27
1705,	191.159,	2
1706,	191.163,	100
1707,	191.168,	90
1708,	191.172,	47
1709,	191.177,	25
1710,	191.182,	84
1711,	191.186,	103
1712,	191.191,	18
1713,	191.195,	10
1714,	191.200,	62
1715,	191.205,	114
1716,	191.209,	106
1717,	191.214,	26
1718,	191.218,	98
1719,	191.223,	107
1720,	191.228,	30
1721,	191.232,	-4
1722,	191.237,	48
1723,	191.241,	69
1724,	191.246,	24
1725,	191.251,	13
1726,	191.255,	110
1727,	191.260,	105
1728,	191.264,	30
1729,	191.269,	37
1730,	191.274,	122
1731,	191.278,	117
1732,	191.283,	16
1733,	191.287,	41
1734,	191.292,	123
1735,	191.296,	122
1736,	191.301,	95
1737,	191.306,	98
1738,	191.310,	301
1739,	191.315,	550
1740,	191.319,	780
1741,	191.324,	1059
1742,	191.329,	1496
1743,	191.333,	1726
1744,	191.338,	1014
1745,	191.342,	411
1746,	191.347,	212
1747,	191.352,	162
1748,	191.356,	82
1749,	191.361,	64
1750,	191.365,	114
1751,	191.370,	126
1752,	191.375,	21
1753,	191.379,	58
1754,	191.384,	98
1755,	191.388,	110
1756,	191.393,	36
1757,	191.398,	95
1758,	191.402,	107
1759,	191.407,	120
1760,	191.411,	42
1761,	191.416,	65
1762,	191.420,	231
1763,	191.425,	328
1764,	191.430,	345
1765,	191.434,	487
1766,	191.439,	601
1767,	191.443,	425
1768,	191.448,	143
1769,	191.453,	42
1770,	191.457,	76
1771,	191.462,	102
1772,	191.466,	39
1773,	191.471,	77
1774,	191.476,	68
1775,	191.480,	80
1776,	191.485,	34
1777,	191.489,	35
1778,	191.494,	86
1779,	191.499,	64
1780,	191.503,	65
1781,	191.508,	29
1782,	191.512,	102
1783,	191.517,	83
1784,	191.522,	91
1785,	191.526,	52
1786,	191.531,	121
1787,	191.535,	80
1788,	191.540,	14
1789,	191.544,	18
1790,	191.549,	85
1791,	191.554,	105
1792,	191.558,	45
1793,	191.563,	44
1794,	191.567,	115
1795,	191.572,	111
1796,	191.577,	39
1797,	191.581,	71
1798,	191.586,	111
1799,	191.590,	119
1800,	191.595,	48
1801,	191.600,	15
1802,	191.604,	102
1803,	191.609,	127
1804,	191.613,	2
1805,	191.618,	27
1806,	191.623,	97
1807,	191.627,	79
1808,	191.632,	59
1809,	191.636,	47
1810,	191.641,	99
1811,	191.646,	92
1812,	191.650,	4
1813,	191.655,	84
1814,	191.659,	152
1815,	191.664,	147
1816,	191.668,	149
1817,	191.673,	346
1818,	191.678,	331
1819,	191.682,	248
1820,	191.687,	189
1821,	191.691,	98
1822,	191.696,	127
1823,	191.701,	97
1824,	191.705,	22
1825,	191.710,	39
1826,	191.714,	80
1827,	191.719,	76
1828,	191.724,	49
1829,	191.728,	107
1830,	191.733,	103
1831,	191.737,	121
1832,	191.742,	78
1833,	191.747,	85
1834,	191.751,	170
1835,	191.756,	212
1836,	191.760,	136
1837,	191.765,	143
1838,	191.770,	177
1839,	191.774,	169
1840,	191.779,	86
1841,	191.783,	88
1842,	191.788,	167
1843,	191.793,	148
1844,	191.797,	69
1845,	191.802,	94
1846,	191.806,	89
1847,	191.811,	80
1848,	191.815,	25
1849,	191.820,	63
1850,	191.825,	88
1851,	191.829,	95
1852,	191.834,	25
1853,	191.838,	83
1854,	191.843,	127
1855,	191.848,	88
1856,	191.852,	53
1857,	191.857,	28
1858,	191.861,	92
1859,	191.866,	98
1860,	191.871,	21
1861,	191.875,	7
1862,	191.880,	73
1863,	191.884,	80
1864,	191.889,	30
1865,	191.894,	42
1866,	191.898,	85
1867,	191.903,	94
1868,	191.907,	68
1869,	191.912,	62
1870,	191.917,	84
1871,	191.921,	115
1872,	191.926,	89
1873,	191.930,	101
1874,	191.935,	91
1875,	191.939,	93
1876,	191.944,	21
1877,	191.949,	51
1878,	191.953,	79
1879,	191.958,	88
1880,	191.962,	44
1881,	191.967,	67
1882,	191.972,	136
1883,	191.976,	99
1884,	191.981,	68
1885,	191.985,	53
1886,	191.990,	102
1887,	191.995,	84
1888,	191.999,	10
1889,	192.004,	37
1890,	192.008,	102
1891,	192.013,	79
1892,	192.018,	37
1893,	192.022,	57
1894,	192.027,	66
1895,	192.031,	83
1896,	192.036,	21
1897,	192.041,	8
1898,	192.045,	95
1899,	192.050,	104
1900,	192.054,	37
1901,	192.059,	32
1902,	192.063,	80
1903,	192.068,	102
1904,	192.073,	38
1905,	192.077,	13
1906,	192.082,	75
1907,	192.086,	74
1908,	192.091,	12
1909,	192.096,	16
1910,	192.100,	104
1911,	192.105,	107
1912,	192.109,	45
1913,	192.114,	45
1914,	192.119,	74
1915,	192.123,	84
1916,	192.128,	79
1917,	192.132,	32
1918,	192.137,	66
1919,	192.142,	112
1920,	192.146,	41
1921,	192.151,	61
1922,	192.155,	62
1923,	192.160,	97
1924,	192.165,	12
1925,	192.169,	40
1926,	192.174,	89
1927,	192.178,	93
1928,	192.183,	75
1929,	192.187,	5
1930,	192.192,	84
1931,	192.197,	92
1932,	192.201,	39
1933,	192.206,	77
1934,	192.210,	119
1935,	192.215,	133
1936,	192.220,	168
1937,	192.224,	304
1938,	192.229,	444
1939,	192.233,	521
1940,	192.238,	480
1941,	192.243,	284
1942,	192.247,	203
1943,	192.252,	138
1944,	192.256,	75
1945,	192.261,	97
1946,	192.266,	131
1947,	192.270,	109
1948,	192.275,	74
1949,	192.279,	94
1950,	192.284,	66
1951,	192.289,	105
1952,	192.293,	48
1953,	192.298,	45
1954,	192.302,	99
1955,	192.307,	104
1956,	192.312,	25
1957,	192.316,	47
1958,	192.321,	111
1959,	192.325,	65
1960,	192.330,	35
1961,	192.334,	93
1962,	192.339,	119
1963,	192.344,	119
1964,	192.348,	71
1965,	192.353,	85
1966,	192.357,	83
1967,	192.362,	98
1968,	192.367,	21
1969,	192.371,	6
1970,	192.376,	65
1971,	192.380,	71
1972,	192.385,	-2
1973,	192.390,	16
1974,	192.394,	67
1975,	192.399,	16
1976,	192.403,	20
1977,	192.408,	15
1978,	192.413,	32
1979,	192.417,	87
1980,	192.422,	2
1981,	192.426,	54
1982,	192.431,	44
1983,	192.436,	39
1984,	192.440,	6
1985,	192.445,	14
1986,	192.449,	64
1987,	192.454,	92
1988,	192.458,	80
1989,	192.463,	77
1990,	192.468,	78
1991,	192.472,	63
1992,	192.477,	12
1993,	192.481,	-1
1994,	192.486,	61
1995,	192.491,	39
1996,	192.495,	63
1997,	192.500,	8
1998,	192.504,	55
1999,	192.509,	97
2000,	192.514,	8
2001,	192.518,	90
2002,	192.523,	44
2003,	192.527,	88
2004,	192.532,	47
2005,	192.537,	89
2006,	192.541,	72
2007,	192.546,	73
2008,	192.550,	107
2009,	192.555,	39
2010,	192.560,	66
2011,	192.564,	93
2012,	192.569,	65
2013,	192.573,	79
2014,	192.578,	115
2015,	192.582,	245
2016,	192.587,	332
2017,	192.592,	532
2018,	192.596,	709
2019,	192.601,	870
2020,	192.605,	754
2021,	192.610,	294
2022,	192.615,	177
2023,	192.619,	99
2024,	192.624,	77
2025,	192.628,	27
2026,	192.633,	82
2027,	192.638,	95
2028,	192.642,	12
2029,	192.647,	4
2030,	192.651,	74
2031,	192.656,	93
2032,	192.661,	33
2033,	192.665,	3
2034,	192.670,	75
2035,	192.674,	94
2036,	192.679,	11
2037,	192.684,	7
2038,	192.688,	98
2039,	192.693,	66
2040,	192.697,	73
2041,	192.702,	19
2042,	192.706,	103
2043,	192.711,	118
2044,	192.716,	55
2045,	192.720,	101
2046,	192.725,	134
2047,	192.729,	132
2048,	192.734,	67
2049,	192.739,	86
2050,	192.743,	109
2051,	192.748,	97
2052,	192.752,	88
2053,	192.757,	77
2054,	192.762,	99
2055,	192.766,	102
2056,	192.771,	11
2057,	192.775,	61
2058,	192.780,	97
2059,	192.785,	74
2060,	192.789,	14
2061,	192.794,	49
2062,	192.798,	82
2063,	192.803,	102
2064,	192.808,	52
2065,	192.812,	33
2066,	192.817,	128
2067,	192.821,	119
2068,	192.826,	62
2069,	192.831,	61
2070,	192.835,	114
2071,	192.840,	144
2072,	192.844,	48
2073,	192.849,	88
2074,	192.853,	114
2075,	192.858,	139
2076,	192.863,	75
2077,	192.867,	90
2078,	192.872,	111
2079,	192.876,	95
2080,	192.881,	84
2081,	192.886,	106
2082,	192.890,	104
2083,	192.895,	101
2084,	192.899,	134
2085,	192.904,	79
2086,	192.909,	107
2087,	192.913,	95
2088,	192.918,	62
2089,	192.922,	-3
2090,	192.927,	91
2091,	192.932,	81
2092,	192.936,	47
2093,	192.941,	13
2094,	192.945,	116
2095,	192.950,	116
2096,	192.955,	110
2097,	192.959,	87
2098,	192.964,	130
2099,	192.968,	169
2100,	192.973,	140
2101,	192.977,	176
2102,	192.982,	177
2103,	192.987,	182
2104,	192.991,	117
2105,	192.996,	96
2106,	193.000,	192
2107,	193.005,	265
2108,	193.010,	237
2109,	193.014,	343
2110,	193.019,	453
2111,	193.023,	447
2112,	193.028,	378
2113,	193.033,	242
2114,	193.037,	243
2115,	193.042,	276
2116,	193.046,	271
2117,	193.051,	325
2118,	193.056,	416
2119,	193.060,	473
2120,	193.065,	637
2121,	193.069,	1029
2122,	193.074,	1749
2123,	193.079,	2455
2124,	193.083,	2665
2125,	193.088,	2487
2126,	193.092,	2189
2127,	193.097,	1646
2128,	193.101,	873
2129,	193.106,	494
2130,	193.111,	394
2131,	193.115,	376
2132,	193.120,	363
2133,	193.124,	336
2134,	193.129,	408
2135,	193.134,	418
2136,	193.138,	441
2137,	193.143,	401
2138,	193.147,	315
2139,	193.152,	269
2140,	193.157,	204
2141,	193.161,	264
2142,	193.166,	272
2143,	193.170,	254
2144,	193.175,	259
2145,	193.180,	198
2146,	193.184,	302
2147,	193.189,	313
2148,	193.193,	292
2149,	193.198,	243
2150,	193.203,	284
2151,	193.207,	308
2152,	193.212,	256
2153,	193.216,	263
2154,	193.221,	310
2155,	193.226,	327
2156,	193.230,	258
2157,	193.235,	286
2158,	193.239,	338
2159,	193.244,	358
2160,	193.248,	268
2161,	193.253,	243
2162,	193.258,	264
2163,	193.262,	237
2164,	193.267,	149
2165,	193.271,	149
2166,	193.276,	180
2167,	193.281,	215
2168,	193.285,	164
2169,	193.290,	163
2170,	193.294,	198
2171,	193.299,	231
2172,	193.304,	198
2173,	193.308,	227
2174,	193.313,	280
2175,	193.317,	285
2176,	193.322,	229
2177,	193.327,	230
2178,	193.331,	279
2179,	193.336,	298
2180,	193.340,	223
2181,	193.345,	220
2182,	193.350,	276
2183,	193.354,	283
2184,	193.359,	254
2185,	193.363,	296
2186,	193.368,	299
2187,	193.372,	324
2188,	193.377,	353
2189,	193.382,	272
2190,	193.386,	303
2191,	193.391,	304
2192,	193.395,	278
2193,	193.400,	309
2194,	193.405,	357
2195,	193.409,	328
2196,	193.414,	277
2197,	193.418,	329
2198,	193.423,	389
2199,	193.428,	371
2200,	193.432,	309
2201,	193.437,	327
2202,	193.441,	412
2203,	193.446,	427
2204,	193.451,	378
2205,	193.455,	447
2206,	193.460,	439
2207,	193.464,	429
2208,	193.469,	367
2209,	193.474,	415
2210,	193.478,	480
2211,	193.483,	507
2212,	193.487,	473
2213,	193.492,	717
2214,	193.496,	2881
2215,	193.501,	3731
2216,	193.506,	3688
2217,	193.510,	3653
2218,	193.515,	3719
2219,	193.519,	3711
2220,	193.524,	3699
2221,	193.529,	3625
2222,	193.533,	3711
2223,	193.538,	3730
2224,	193.542,	3645
2225,	193.547,	3618
2226,	193.552,	3714
2227,	193.556,	3705
2228,	193.561,	3620
2229,	193.565,	3709
2230,	193.570,	3724
2231,	193.575,	3712
2232,	193.579,	3640
2233,	193.584,	3615
2234,	193.588,	3702
2235,	193.593,	3691
2236,	193.598,	3659
2237,	193.602,	3628
2238,	193.607,	3699
2239,	193.611,	3713
2240,	193.616,	3646
2241,	193.620,	3712
2242,	193.625,	3507
2243,	193.630,	2882
2244,	193.634,	2312
2245,	193.639,	1965
2246,	193.643,	1748
2247,	193.648,	1556
2248,	193.653,	1280
2249,	193.657,	1206
2250,	193.662,	1148
2251,	193.666,	1051
2252,	193.671,	971
2253,	193.676,	991
2254,	193.680,	929
2255,	193.685,	936
2256,	193.689,	828
2257,	193.694,	792
2258,	193.699,	773
2259,	193.703,	723
2260,	193.708,	619
2261,	193.712,	667
2262,	193.717,	638
2263,	193.722,	615
2264,	193.726,	616
2265,	193.731,	693
2266,	193.735,	730
2267,	193.740,	768
2268,	193.745,	743
2269,	193.749,	777
2270,	193.754,	662
2271,	193.758,	588
2272,	193.763,	506
2273,	193.767,	500
2274,	193.772,	530
2275,	193.777,	506
2276,	193.781,	447
2277,	193.786,	471
2278,	193.790,	469
2279,	193.795,	452
2280,	193.800,	399
2281,	193.804,	407
2282,	193.809,	405
2283,	193.813,	408
2284,	193.818,	304
2285,	193.823,	249
2286,	193.827,	365
2287,	193.832,	329
2288,	193.836,	250
2289,	193.841,	279
2290,	193.846,	259
2291,	193.850,	291
2292,	193.855,	254
2293,	193.859,	253
2294,	193.864,	254
2295,	193.869,	233
2296,	193.873,	185
2297,	193.878,	186
2298,	193.882,	209
2299,	193.887,	234
2300,	193.891,	213
2301,	193.896,	234
2302,	193.901,	253
2303,	193.905,	306
2304,	193.910,	187
2305,	193.914,	179
2306,	193.919,	191
2307,	193.924,	184
2308,	193.928,	69
2309,	193.933,	142
2310,	193.937,	181
2311,	193.942,	162
2312,	193.947,	110
2313,	193.951,	149
2314,	193.956,	146
2315,	193.960,	139
2316,	193.965,	105
2317,	193.970,	124
2318,	193.974,	126
2319,	193.979,	124
2320,	193.983,	40
2321,	193.988,	104
2322,	193.993,	150
2323,	193.997,	134
2324,	194.002,	85
2325,	194.006,	128
2326,	194.011,	169
2327,	194.015,	142
2328,	194.020,	170
2329,	194.025,	194
2330,	194.029,	167
2331,	194.034,	156
2332,	194.038,	95
2333,	194.043,	66
2334,	194.048,	121
2335,	194.052,	120
2336,	194.057,	24
2337,	194.061,	77
2338,	194.066,	131
2339,	194.071,	136
2340,	194.075,	81
2341,	194.080,	112
2342,	194.084,	136
2343,	194.089,	144
2344,	194.094,	100
2345,	194.098,	119
2346,	194.103,	126
2347,	194.107,	138
2348,	194.112,	35
2349,	194.117,	51
2350,	194.121,	109
2351,	194.126,	117
2352,	194.130,	58
2353,	194.135,	57
2354,	194.139,	66
2355,	194.144,	88
2356,	194.149,	42
2357,	194.153,	48
2358,	194.158,	77
2359,	194.162,	124
2360,	194.167,	36
2361,	194.172,	75
2362,	194.176,	84
2363,	194.181,	131
2364,	194.185,	47
2365,	194.190,	52
2366,	194.195,	100
2367,	194.199,	75
2368,	194.204,	35
2369,	194.208,	7
2370,	194.213,	112
2371,	194.218,	118
2372,	194.222,	50
2373,	194.227,	58
2374,	194.231,	106
2375,	194.236,	83
2376,	194.241,	11
2377,	194.245,	42
2378,	194.250,	73
2379,	194.254,	130
2380,	194.259,	42
2381,	194.264,	38
2382,	194.268,	106
2383,	194.273,	122
2384,	194.277,	110
2385,	194.282,	38
2386,	194.286,	105
2387,	194.291,	117
2388,	194.296,	42
2389,	194.300,	95
2390,	194.305,	76
2391,	194.309,	79
2392,	194.314,	61
2393,	194.319,	31
2394,	194.323,	144
2395,	194.328,	140
2396,	194.332,	114
2397,	194.337,	153
2398,	194.342,	104
2399,	194.346,	136
2400,	194.351,	48
2401,	194.355,	97
2402,	194.360,	117
2403,	194.365,	137
2404,	194.369,	98
2405,	194.374,	151
2406,	194.378,	239
2407,	194.383,	261
2408,	194.388,	80
2409,	194.392,	91
2410,	194.397,	88
2411,	194.401,	100
2412,	194.406,	63
2413,	194.410,	35
2414,	194.415,	126
2415,	194.420,	111
2416,	194.424,	80
2417,	194.429,	55
2418,	194.433,	117
2419,	194.438,	120
2420,	194.443,	82
2421,	194.447,	14
2422,	194.452,	73
2423,	194.456,	48
2424,	194.461,	83
2425,	194.466,	48
2426,	194.470,	109
2427,	194.475,	87
2428,	194.479,	26
2429,	194.484,	94
2430,	194.489,	88
2431,	194.493,	88
2432,	194.498,	28
2433,	194.502,	40
2434,	194.507,	99
2435,	194.512,	78
2436,	194.516,	15
2437,	194.521,	17
2438,	194.525,	72
2439,	194.530,	105
2440,	194.534,	73
2441,	194.539,	17
2442,	194.544,	91
2443,	194.548,	102
2444,	194.553,	14
2445,	194.557,	96
2446,	194.562,	141
2447,	194.567,	185
2448,	194.571,	109
2449,	194.576,	123
2450,	194.580,	135
2451,	194.585,	105
2452,	194.590,	17
2453,	194.594,	30
2454,	194.599,	78
2455,	194.603,	123
2456,	194.608,	82
2457,	194.613,	51
2458,	194.617,	107
2459,	194.622,	107
2460,	194.626,	91
2461,	194.631,	48
2462,	194.636,	73
2463,	194.640,	105
2464,	194.645,	16
2465,	194.649,	16
2466,	194.654,	64
2467,	194.658,	89
2468,	194.663,	-4
2469,	194.668,	72
2470,	194.672,	101
2471,	194.677,	97
2472,	194.681,	27
2473,	194.686,	61
2474,	194.691,	67
2475,	194.695,	102
2476,	194.700,	10
2477,	194.704,	27
2478,	194.709,	73
2479,	194.714,	101
2480,	194.718,	80
2481,	194.723,	1
2482,	194.727,	107
2483,	194.732,	108
2484,	194.737,	28
2485,	194.741,	50
2486,	194.746,	102
2487,	194.750,	99
2488,	194.755,	96
2489,	194.760,	35
2490,	194.764,	105
2491,	194.769,	100
2492,	194.773,	40
2493,	194.778,	55
2494,	194.783,	107
2495,	194.787,	55
2496,	194.792,	65
2497,	194.796,	73
2498,	194.801,	81
2499,	194.805,	100
2500,	194.810,	22
2501,	194.815,	31
2502,	194.819,	100
2503,	194.824,	50
2504,	194.828,	21
2505,	194.833,	8
2506,	194.838,	96
2507,	194.842,	74
2508,	194.847,	63
2509,	194.851,	57
2510,	194.856,	83
2511,	194.861,	42
2512,	194.865,	59
2513,	194.870,	97
2514,	194.874,	100
2515,	194.879,	60
2516,	194.884,	15
2517,	194.888,	9
2518,	194.893,	104
2519,	194.897,	76
2520,	194.902,	10
2521,	194.907,	68
2522,	194.911,	50
2523,	194.916,	55
2524,	194.920,	74
2525,	194.925,	55
2526,	194.929,	102
2527,	194.934,	71
2528,	194.939,	19
2529,	194.943,	65
2530,	194.948,	44
2531,	194.952,	46
2532,	194.957,	37
2533,	194.962,	28
2534,	194.966,	67
2535,	194.971,	69
2536,	194.975,	-3
2537,	194.980,	-4
2538,	194.985,	76
2539,	194.989,	48
2540,	194.994,	103
2541,	194.998,	109
2542,	195.003,	115
2543,	195.008,	115
2544,	195.012,	77
2545,	195.017,	26
2546,	195.021,	90
2547,	195.026,	103
2548,	195.031,	3
2549,	195.035,	28
2550,	195.040,	90
2551,	195.044,	80
2552,	195.049,	72
2553,	195.053,	4
2554,	195.058,	32
2555,	195.063,	76
2556,	195.067,	13
2557,	195.072,	75
2558,	195.076,	96
2559,	195.081,	125
2560,	195.086,	75
2561,	195.090,	126
2562,	195.095,	137
2563,	195.099,	107
2564,	195.104,	53
2565,	195.109,	26
2566,	195.113,	97
2567,	195.118,	100
2568,	195.122,	1
2569,	195.127,	27
2570,	195.132,	82
2571,	195.136,	89
2572,	195.141,	10
2573,	195.145,	46
2574,	195.150,	127
2575,	195.155,	158
2576,	195.159,	134
2577,	195.164,	109
2578,	195.168,	116
2579,	195.173,	68
2580,	195.178,	49
2581,	195.182,	35
2582,	195.187,	36
2583,	195.191,	44
2584,	195.196,	73
2585,	195.200,	6
2586,	195.205,	33
2587,	195.210,	84
2588,	195.214,	41
2589,	195.219,	45
2590,	195.223,	75
2591,	195.228,	115
2592,	195.233,	9
2593,	195.237,	7
2594,	195.242,	77
2595,	195.246,	111
2596,	195.251,	38
2597,	195.256,	102
2598,	195.260,	66
2599,	195.265,	122
2600,	195.269,	4
2601,	195.274,	48
2602,	195.279,	125
2603,	195.283,	129
2604,	195.288,	60
2605,	195.292,	95
2606,	195.297,	124
2607,	195.302,	102
2608,	195.306,	35
2609,	195.311,	19
2610,	195.315,	94
2611,	195.320,	132
2612,	195.324,	88
2613,	195.329,	93
2614,	195.334,	137
2615,	195.338,	127
